"url","itemId","itemName","brandName","itemDepartment","itemCategory","itemComposition","itemPairing"
"http://www.next.co.uk/style/ls253600/P51349#P51349","Style751486","Aab Premium Jersey Head Scarf","Aab","Womenswear","Hijab","95% Viscose, 5% Elastane.",""
"http://www.next.co.uk/style/ls287749/Q18914#Q18914","Style838915","Aab Rayas Maxi Dress","Aab","Womenswear","Dresses","100% Polyester.",""
"http://www.next.co.uk/style/ls259556/P77399#P77399","Style754226","Aab Heavy Rib Jumper Dress","Aab","Womenswear","Dresses","100% Acrylic.",""
"http://www.next.co.uk/style/ls259553/P77396#P77396","Style753844","Aab Turtle Neck Knit Maxi Jumper","Aab","Womenswear","Jumpers","100% Acrylic.",""
"http://www.next.co.uk/style/ls287738/P94797#P94797","Style839324","Aab Cotton Shirted Maxi Dress","Aab","Womenswear","Dresses","100% Cotton.",""
"http://www.next.co.uk/style/ls253596/P51195#P51195","Style750148","Aab Relaxed Fit Jumper Dress","Aab","Womenswear","Dresses","100% Acrylic.",""
"http://www.next.co.uk/style/ls253593/P51194#P51194","Style751485","Aab Relaxed Fit Hoodie","Aab","Womenswear","Hoodies","100% Acrylic.",""
"http://www.next.co.uk/style/ls253584/P51191#P51191","Style750176","Aab Belted Cardigan","Aab","Womenswear","Cardigans","100% Acrylic.",""
"http://www.next.co.uk/style/ls253597/P51196#P51196","Style750177","Aab Roll Neck Maxi","Aab","Womenswear","Dresses","100% Acrylic.",""
"http://www.next.co.uk/style/ls287735/P94794#P94794","Style839323","Aab Jasmine Maxi Dress","Aab","Womenswear","Dresses","100% Polyester.",""
"http://www.next.co.uk/style/ls259562/P77405#P77405","Style754230","Aab Knitted Coatigan","Aab","Womenswear","Coats","100% Acrylic.",""
"http://www.next.co.uk/style/ls259558/P77400#P77400","Style754227","Aab Soft Knit Jumper Dress","Aab","Womenswear","Dresses","100% Acrylic.",""
"http://www.next.co.uk/style/ls253587/P50758#P50758","Style750089","Aab Cable Knit Maxi Dress","Aab","Womenswear","Dresses","100% Acrylic.",""
"http://www.next.co.uk/style/ls259554/P77397#P77397","Style754225","Aab Relaxed Roll Neck Midi Jumper","Aab","Womenswear","Jumpers","100% Acrylic.",""
"http://www.next.co.uk/style/ls259560/P77403#P77403","Style754229","Aab Loose Fit Knit Midi Jumper","Aab","Womenswear","Jumpers","100% Acrylic.",""
"http://www.next.co.uk/style/ls253597/P51198#P51198","Style750177","Aab Roll Neck Maxi","Aab","Womenswear","Dresses","100% Acrylic.",""
"http://www.next.co.uk/style/ls253597/P51197#P51197","Style750177","Aab Roll Neck Maxi","Aab","Womenswear","Dresses","100% Acrylic.",""
"http://www.next.co.uk/style/ls259572/Q06516#Q06516","Style754232","Aab Ombre Modal Head Scarf","Aab","Womenswear","Hijab","100% Modal.",""
"http://www.next.co.uk/style/ls253600/P51418#P51418","Style751486","Aab Premium Jersey Head Scarf","Aab","Womenswear","Hijab","95% Viscose, 5% Elastane.",""
"http://www.next.co.uk/style/ls259581/Q06527#Q06527","Style756536","Aab Aloe Vera Head Scarf","Aab","Womenswear","Hijab","100% Other fibres.",""
"http://www.next.co.uk/style/ls287743/Q18924#Q18924","Style839328","Aab Mid Length Cotton Hoodie","Aab","Womenswear","Hoodies","100% Cotton.",""
"http://www.next.co.uk/style/ls253590/P51189#P51189","Style750147","Aab Chunky Knit Collared Maxi Jumper Dress","Aab","Womenswear","Dresses","100% Acrylic.",""
"http://www.next.co.uk/style/ls287734/P94793#P94793","Style839201","Aab Polka Maxi Dress","Aab","Womenswear","Dresses","100% Viscose.",""
"http://www.next.co.uk/style/ls287751/Q18916#Q18916","Style839331","Aab Gypsophila Maxi Dress","Aab","Womenswear","Dresses","100% Polyester.",""
"http://www.next.co.uk/g283446s1/m97411#m97411","Style818050","Abbott Lyon Silver Initial Choker Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283506s1/u23852#u23852', '/g283498s1/u23848#u23848']"
"http://www.next.co.uk/g283506s1/u23852#u23852","Style818306","Abbott Lyon Silver Initial Curb Bracelet","Abbott Lyon","NOT_IN_USE","Bracelets","","['/g283446s1/m97411#m97411', '/g283482s1/t70654#t70654', '/g283462s1/m97420#m97420']"
"http://www.next.co.uk/g283470s1/t70646#t70646","Style819087","Abbott Lyon Silver Small Link Chain Editorial Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283468s1/t70645#t70645', '/g283492s1/u23844#u23844', '/g283444s1/m97410#m97410']"
"http://www.next.co.uk/g283486s1/u23841#u23841","Style818081","Abbott Lyon Silver Small Link Chain Signature Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283458s1/m97416#m97416', '/g283494s1/u23845#u23845', '/g283456s1/m97417#m97417']"
"http://www.next.co.uk/g283440s1/m97408#m97408","Style818095","Abbott Lyon Gold Birthstone Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283464s1/t70643#t70643', '/g283502s1/u23850#u23850']"
"http://www.next.co.uk/g283460s1/m97419#m97419","Style812395","Abbott Lyon Gold Custom Name Bracelet","Abbott Lyon","NOT_IN_USE","Bracelets","","['/style/st058787/t70655#t70655', '/g283476s1/t70649#t70649', '/style/st058814/t70651#t70651']"
"http://www.next.co.uk/g283502s1/u23850#u23850","Style818079","Abbott Lyon Silver Birthstone Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283440s1/m97408#m97408', '/g283464s1/t70643#t70643']"
"http://www.next.co.uk/style/st058787/T70655#T70655","Style818305","Abbott Lyon Gold Custom Name Birthstone Bracelet","Abbott Lyon","NOT_IN_USE","Bracelets","",""
"http://www.next.co.uk/g283464s1/t70643#t70643","Style818052","Abbott Lyon Rose Gold Birthstone Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283440s1/m97408#m97408', '/g283502s1/u23850#u23850']"
"http://www.next.co.uk/style/st058814/T70651#T70651","Style818067","Abbott Lyon Gold Custom Name Birthstone Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","",""
"http://www.next.co.uk/style/st058800/M97418#M97418","Style819085","Abbott Lyon Silver Custom Name Birthstone Bracelet","Abbott Lyon","NOT_IN_USE","Bracelets","",""
"http://www.next.co.uk/g283480s1/t70653#t70653","Style819088","Abbott Lyon Gold Curb Chain Signature Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283484s1/u23840#u23840', '/g283478s1/t70652#t70652', '/g283450s1/m97413#m97413']"
"http://www.next.co.uk/g283504s1/u23851#u23851","Style812394","Abbott Lyon Silver Custom Name Bracelet","Abbott Lyon","NOT_IN_USE","Bracelets","","['/style/st058800/m97418#m97418', '/g283496s1/u23846#u23846', '/g283452s1/m97414#m97414']"
"http://www.next.co.uk/g283498s1/u23848#u23848","Style818304","Abbott Lyon Gold Initial Choker Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283482s1/t70654#t70654', '/g283446s1/m97411#m97411', '/g283474s1/t70647#t70647']"
"http://www.next.co.uk/g283490s1/u23843#u23843","Style818096","Abbott Lyon Gold Curb Chain Editorial Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283442s1/m97409#m97409', '/g283488s1/u23842#u23842', '/g283448s1/m97412#m97412']"
"http://www.next.co.uk/g283468s1/t70645#t70645","Style818065","Abbott Lyon Silver Sphere Chain Editorial Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283470s1/t70646#t70646', '/g283492s1/u23844#u23844', '/g283444s1/m97410#m97410']"
"http://www.next.co.uk/g283500s1/u23849#u23849","Style818309","Abbott Lyon Silver Curb Chain Signature Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283466s1/t70644#t70644', '/g283454s1/m97415#m97415', '/g283472s1/t70648#t70648']"
"http://www.next.co.uk/g283444s1/m97410#m97410","Style818045","Abbott Lyon Silver Curb Chain Editorial Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283470s1/t70646#t70646', '/g283468s1/t70645#t70645', '/g283492s1/u23844#u23844']"
"http://www.next.co.uk/g283456s1/m97417#m97417","Style818051","Abbott Lyon Rose Gold Curb Chain Signature Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283486s1/u23841#u23841', '/g283458s1/m97416#m97416', '/g283494s1/u23845#u23845']"
"http://www.next.co.uk/g283458s1/m97416#m97416","Style818308","Abbott Lyon Rose Gold Sphere Chain Signature Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283486s1/u23841#u23841', '/g283494s1/u23845#u23845', '/g283456s1/m97417#m97417']"
"http://www.next.co.uk/g283472s1/t70648#t70648","Style818068","Abbott Lyon Silver Small Figaro Chain Signature Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283466s1/t70644#t70644', '/g283454s1/m97415#m97415', '/g283500s1/u23849#u23849']"
"http://www.next.co.uk/g283450s1/m97413#m97413","Style818066","Abbott Lyon Gold Small Figaro Chain Signature Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283484s1/u23840#u23840', '/g283478s1/t70652#t70652', '/g283480s1/t70653#t70653']"
"http://www.next.co.uk/g283454s1/m97415#m97415","Style818307","Abbott Lyon Silver Sphere Chain Signature Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","","['/g283466s1/t70644#t70644', '/g283472s1/t70648#t70648', '/g283500s1/u23849#u23849']"
"http://www.next.co.uk/style/st058811/T70650#T70650","Style818080","Abbott Lyon Gold Old English Name Necklace","Abbott Lyon","NOT_IN_USE","Necklaces","",""
"http://www.next.co.uk/style/st878146/A12106#A12106","Style772521","Abercrombie & Fitch Glow in the Dark Logo Hoodie","Abercrombie & Fitch","NOT_IN_USE","Hoodies","Main 60% Cotton, 40% Polyester. Lining 60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st818746/299395#299395","Style613608","Abercrombie & Fitch Basic Short-Sleeve T-Shirt","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st015219/M90853#M90853","Style826068","Abercrombie & Fitch Red Basic Short Sleeve T-Shirt","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st491392/894752#894752","Style401358","Abercrombie & Fitch T-Shirt 3 Pack","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","3 x 3 pack 60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st059618/A90351#A90351","Style825859","Abercrombie & Fitch Girls Black Core Logo Joggers","Abercrombie & Fitch","NOT_IN_USE","Joggers","88% Polyester, 12% Elastane.",""
"http://www.next.co.uk/style/st059680/U19875#U19875","Style824254","Abercrombie & Fitch Black Twist Front One Piece Swimsuit","Abercrombie & Fitch","NOT_IN_USE","Swimsuits","Main 80% Nylon, 20% Elastane. Lining 100% Polyester.",""
"http://www.next.co.uk/style/st821974/703930#703930","Style658283","Abercrombie & Fitch T-Shirts 3 Pack","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st873214/A11871#A11871","Style775212","Abercrombie & Fitch Short Sleeve T-Shirt Two Pack","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st059633/T67661#T67661","Style835146","Abercrombie & Fitch Multi Tie Front Vests Three Pack","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st059656/T67684#T67684","Style824612","Abercrombie & Fitch Tie Front T-Shirts 3 Pack","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st059627/A90360#A90360","Style823092","Abercrombie & Fitch Green Slip Dress","Abercrombie & Fitch","NOT_IN_USE","Dresses","Main 100% Viscose. Lining 100% Viscose.",""
"http://www.next.co.uk/style/st843604/A11978#A11978","Style828064","Abercrombie & Fitch Short-Sleeve T-Shirts 3 Pack","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st843597/A11965#A11965","Style829313","Abercrombie & Fitch Short Sleeve T-Shirts 5 Pack","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st843597/A11964#A11964","Style829313","Abercrombie & Fitch Short Sleeve T-Shirts 5 Pack","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st821923/693408#693408","Style653467","Abercrombie & Fitch Camouflage 2 Pack T-Shirts","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st059676/U19871#U19871","Style824252","Abercrombie & Fitch Blue Cut Out One Piece Swimsuit","Abercrombie & Fitch","NOT_IN_USE","Swimsuits","Main 80% Nylon, 20% Elastane. Lining 100% Polyester.",""
"http://www.next.co.uk/style/st823056/293373#293373","Style642320","Abercrombie & Fitch Playsuit","Abercrombie & Fitch","NOT_IN_USE","Playsuits","Main 100% Viscose. Lining 100% Viscose.",""
"http://www.next.co.uk/style/st843525/A11996#A11996","Style692259","Abercrombie & Fitch Core Overhead Hoodie","Abercrombie & Fitch","NOT_IN_USE","Hoodies","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st059488/A90260#A90260","Style825392","Abercrombie & Fitch Mid Blue Denim Shorts","Abercrombie & Fitch","NOT_IN_USE","Shorts","96% Cotton, 3% Polyester, 1% Elastane.",""
"http://www.next.co.uk/style/st873210/A11865#A11865","Style738638","Abercrombie & Fitch Short-Sleeve T-Shirt  3 Pack","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st059600/A90333#A90333","Style825866","Abercrombie & Fitch Washed Black Distressed Denim Shorts","Abercrombie & Fitch","NOT_IN_USE","Shorts","70% Cotton, 21% Polyester, 8% Viscose, 1% Elastane.",""
"http://www.next.co.uk/style/st855150/A11723#A11723","Style719871","Abercrombie & Fitch Reversible Cosy Padded Jacket","Abercrombie & Fitch","NOT_IN_USE","Jackets","Main 100% Nylon. Lining 100% Polyester. Filling 100% Recycled polyester.",""
"http://www.next.co.uk/style/st843516/A11977#A11977","Style766883","Abercrombie & Fitch Three Pack Long Sleeve T-Shirts","Abercrombie & Fitch","NOT_IN_USE","T-Shirts","60% Cotton, 40% Polyester.",""
"http://www.next.co.uk/style/st823037/265988#265988","Style648766","Abercrombie & Fitch Basic Jersey Shorts","Abercrombie & Fitch","NOT_IN_USE","Shorts","95% Viscose, 5% Elastane.",""
"http://www.next.co.uk/style/st970829/M27407#M27407","Style753906","Abigail Ahern Artificial Potted Rosemary Plant","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st970830/M27401#M27401","Style754749","Abigail Ahern Artificial Hydrangea Mallow Single Stem","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st970826/M27398#M27398","Style756568","Abigail Ahern Artificial Eucalyptus Gum Nut Single Stem","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st970824/M27395#M27395","Style754747","Abigail Ahern Artificial Trailing Succulent Plant","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st970819/M26961#M26961","Style754744","Abigail Ahern Artificial Hawthorn Wreath","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st970814/M27377#M27377","Style758314","Abigail Ahern Artificial Dogtail Grass Plant","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st801396/884664#884664","Style619866","Abigail Ahern Kalmar Pouffe","ABIGAIL AHERN","Homeware","Cushions","100% Cotton.",""
"http://www.next.co.uk/style/st801382/935232#935232","Style619857","Abigail Ahern Lund Pouffe","ABIGAIL AHERN","Homeware","Cushions","100% Cotton.",""
"http://www.next.co.uk/style/st970825/M27406#M27406","Style753642","Abigail Ahern Artificial Corn Grass Wreath","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st970815/M27400#M27400","Style753477","Abigail Ahern Artificial Flori Grass Bunch","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st801379/812778#812778","Style685113","Abigail Ahern Ibiri Cushion","ABIGAIL AHERN","Homeware","Cushions","100% Cotton.",""
"http://www.next.co.uk/style/st621672/247239#247239","Style533837","Abigail Ahern Hydrangea Single Stem","ABIGAIL AHERN","Homeware","Artificial flowers","42% Silk, 20% Polyethylene, 15% Resin, 13% Polyester, 10% Metal.",""
"http://www.next.co.uk/style/st970810/M27399#M27399","Style754738","Abigail Ahern Artificial Eucalyptus Sage Single Stem","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st970812/M27408#M27408","Style754739","Abigail Ahern Artificial Potted Kalanchoe Plant","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st953720/T25571#T25571","Style741576","Abigail Ahern Purnia Copper Candleholder","ABIGAIL AHERN","Homeware","Candle Holders","100% Glass.",""
"http://www.next.co.uk/style/st970820/M27410#M27410","Style754745","Abigail Ahern Artificial Leucospermum Bush Single Stem","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st970818/M27411#M27411","Style754743","Abigail Ahern Artificial Mimosa Grass Single Stem","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st801378/913322#913322","Style619855","Abigail Ahern Naire Cushion","ABIGAIL AHERN","Homeware","Cushions","100% Cotton.",""
"http://www.next.co.uk/style/st801395/784664#784664","Style685121","Abigail Ahern Kalora Cushion","ABIGAIL AHERN","Homeware","Cushions","100% Cotton.",""
"http://www.next.co.uk/style/st953718/A68377#A68377","Style741509","Abigail Ahern Copper Yana Votive","ABIGAIL AHERN","Homeware","Candle Holders","100% Glass.",""
"http://www.next.co.uk/style/st801384/865305#865305","Style619858","Abigail Ahern Mamadou Cushion","ABIGAIL AHERN","Homeware","Cushions","100% Cotton.",""
"http://www.next.co.uk/style/st801386/934050#934050","Style619859","Abigail Ahern Aiva Cushion","ABIGAIL AHERN","Homeware","Cushions","100% Cotton.",""
"http://www.next.co.uk/style/st970823/M27414#M27414","Style753520","Abigail Ahern Artificial Peony Rouge Single Stem","ABIGAIL AHERN","Homeware","Artificial flowers","",""
"http://www.next.co.uk/style/st621679/263833#263833","Style533842","Abigail Ahern Melaleuca Plant","ABIGAIL AHERN","Homeware","Artificial flowers","65% Polyethylene, 20% Resin, 15% Metal.",""
"http://www.next.co.uk/style/st409709/926485#926485","Style301215","Accessorize Paradise Tropical Floral Cotton Duvet Cover And Pillowcase Set","Accessorize","Homeware","Bed sets","Duvet Cover and Pillowcase:100% Cotton",""
"http://www.next.co.uk/style/st041341/A87244#A87244","Style783154","Accessorize Blue LENZING™ ECOVERO™ Daisy Wrap Jumpsuit","Accessorize","NOT_IN_USE","Jumpsuit","100% LENZING™ ECOVERO™ Viscose.",""
"http://www.next.co.uk/style/st041692/T64888#T64888","Style789820","Accessorize Natural Pearl Fringe Clutch Bag","Accessorize","NOT_IN_USE","Bags","Main 86% Cotton, 14% Other fibres. Lining 100% Polyester.",""
"http://www.next.co.uk/style/st070574/A93585#A93585","Style798220","Accessorize Natural Shoreline Bandeau Dress","Accessorize","NOT_IN_USE","Dresses","100% LENZING™ ECOVERO™ Viscose.",""
"http://www.next.co.uk/style/st041361/T64652#T64652","Style793769","Accessorize Black Animal Print Bandeau Dress","Accessorize","NOT_IN_USE","Dresses","100% LENZING™ ECOVERO™ Viscose.",""
"http://www.next.co.uk/style/st041619/A87446#A87446","Style797264","Accessorize Pink Floral Embellished Bag","Accessorize","NOT_IN_USE","Bags","Main 86% Cotton, 14% Metallised fibre. Lining 100% Polyester.",""
"http://www.next.co.uk/style/st041676/U16970#U16970","Style797266","Accessorize Blue Ditsy Daisy Weekender Bag","Accessorize","NOT_IN_USE","Bags","Main 100% Cotton. Lining 100% Polyester.",""
"http://www.next.co.uk/style/st041682/U16969#U16969","Style797267","Accessorize Nude Floral Beaded Zip Bag","Accessorize","NOT_IN_USE","Bags","Main 50% Cotton, 50% Polyester. Lining 100% Polyester.",""
"http://www.next.co.uk/style/st041595/U16993#U16993","Style802249","Accessorize Black Maddox Tote Bag","Accessorize","NOT_IN_USE","Bags","Main 100% Polyurethane. Lining 100% Polyester.",""
"http://www.next.co.uk/style/st789826/827674#827674","Style570281","Accessorize Black Lace Trim Kimono","Accessorize","NOT_IN_USE","Coverups","Main 100% LENZING™ ECOVERO™ Viscose. Lining 100% Cotton.",""
"http://www.next.co.uk/style/st077700/U30149#U30149","Style804339","Accessorize Rainbow Cardigan","Accessorize","NOT_IN_USE","Sweat Tops","47% Acrylic, 43% Polyester, 10% Nylon.",""
"http://www.next.co.uk/style/st041290/A87224#A87224","Style783146","Accessorize Blue Chambray Tiered Midi Dress","Accessorize","NOT_IN_USE","Dresses","100% Lyocell.",""
"http://www.next.co.uk/style/st576088/466645#466645","Style386880","Accessorize Black Britney Bee Wallet","Accessorize","NOT_IN_USE","Purses","Main 100% PU. Trim 100% Polyester.",""
"http://www.next.co.uk/style/st710594/788863#788863","Style497159","Accessorize Grey Cosy Knit Pullover Poncho","Accessorize","NOT_IN_USE","Ponchos","73% Acrylic, 24% Polyester, 3% Elastane.",""
"http://www.next.co.uk/style/st673701/853109#853109","Style455426","Accessorize Nude Suedette Clipframe","Accessorize","NOT_IN_USE","Bags","92% Polyester, 8% Elastane.",""
"http://www.next.co.uk/style/st015531/A81958#A81958","Style783870","Accessorize Gold Star Embellished Thong Flip Flops","Accessorize","NOT_IN_USE","Sandals","Upper - Other Materials, Lining and Sock - Other Materials, Sole - Other Materials.",""
"http://www.next.co.uk/style/st041359/U16780#U16780","Style783159","Accessorize Blue Daisy Bandeau Dress","Accessorize","NOT_IN_USE","Dresses","100% LENZING™ ECOVERO™ Viscose.",""
"http://www.next.co.uk/style/st031024/T62056#T62056","Style788471","Accessorize Nude Patent Clutch Bag","Accessorize","NOT_IN_USE","Bags","Main 100% Polyurethane. Lining 100% Polyester.",""
"http://www.next.co.uk/style/st932608/T14127#T14127","Style728578","Accessorize Tan Brown Britney Bee Cross-Body Bag","Accessorize","NOT_IN_USE","Bags","Main 100% Polyurethane. Lining 100% Polyester.",""
"http://www.next.co.uk/style/st569965/283037#283037","Style383889","Accessorize Black Lexi Mesh Insert Slimming Suit","Accessorize","NOT_IN_USE","Swimsuits","Main 69% Nylon, 31% Elastane. Lining 100% Polyester.",""
"http://www.next.co.uk/style/st873424/A33989#A33989","Style660263","Accessorize Black Lace Trim Pyjama Set","Accessorize","NOT_IN_USE","Pyjamas","50% Polyester, 50% Viscose.",""
"http://www.next.co.uk/style/st049917/A90364#A90364","Style788538","Accessorize Orange Bright Embroidered Kimono","Accessorize","NOT_IN_USE","Coverups","Upper 100% Viscose, Lining. and Sock 100% Polyester.",""
"http://www.next.co.uk/style/st864973/M29113#M29113","Style642896","Accessorize Animal Trim Trilby Hat","Accessorize","NOT_IN_USE","Hats","100% Paper.",""
"http://www.next.co.uk/style/st102979/A11461#A11461","Style826156","Accessorize Women's Black Weave Large Round Buckle Belt","Accessorize","NOT_IN_USE","Belts","45% Polyester, 30% Cotton, 22% Viscose, 2% Nylon, 1% Acrylic.",""
"http://www.next.co.uk/style/st074617/U29104#U29104","Style800914","Accurist Womens Silver Tone Signature Watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st894767/A48134#A48134","Style705680","Accurist Mens Classic Silver Watch","Accurist","NOT_IN_USE","Watches","",""
"http://www.next.co.uk/style/st749455/777360#777360","Style533756","Accurist Navy Blue Signature Classic Watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st749429/979746#979746","Style533723","Accurist Silver Women’s Pure Brilliance Watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st894771/A48138#A48138","Style705687","Accurist Mens Classic Two Tone Watch","Accurist","NOT_IN_USE","Watches","",""
"http://www.next.co.uk/style/st894768/A48132#A48132","Style705694","Accurist Mens Classic Champagne Dial Watch","Accurist","NOT_IN_USE","Watches","",""
"http://www.next.co.uk/style/st783003/690596#690596","Style560658","Accurist Signature Black Chronograph Watch","Accurist","NOT_IN_USE","Watches","100% Metal.",""
"http://www.next.co.uk/style/st749463/574768#574768","Style533770","Accurist Silver Retro Racer Chronograph Watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st749453/240050#240050","Style533406","Accurist Brown Retro Racer Chronograph Watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st894766/A48136#A48136","Style705686","Accurist Womens Two Tone Signature Watch","Accurist","NOT_IN_USE","Watches","",""
"http://www.next.co.uk/style/st749461/300470#300470","Style533768","Accurist Men’s Solar120 watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st894770/A48133#A48133","Style705696","Accurist Mens Contemporary Gold Bracelet Watch","Accurist","NOT_IN_USE","Watches","",""
"http://www.next.co.uk/style/st783010/103309#103309","Style560669","Accurist Signature Women's Watch","Accurist","NOT_IN_USE","Watches","100% Metal.",""
"http://www.next.co.uk/style/st749432/563485#563485","Style533743","Accurist Women’s Pure Brilliance Watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st749459/238099#238099","Style533767","Accurist Signature Rose Gold Classic Watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st783008/581712#581712","Style560649","Accurist Mens Classic Watch","Accurist","NOT_IN_USE","Watches","100% Metal.",""
"http://www.next.co.uk/style/st894769/A48131#A48131","Style705695","Accurist Womens Classic Two Tone Bracelet Watch","Accurist","NOT_IN_USE","Watches","",""
"http://www.next.co.uk/style/st749464/271358#271358","Style535769","Accurist Silver Classic Watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st894774/A48135#A48135","Style705682","Accurist Mens Signature Two Tone Watch","Accurist","NOT_IN_USE","Watches","",""
"http://www.next.co.uk/style/st894772/A48137#A48137","Style705697","Accurist Mens Classic Blue Dial Watch","Accurist","NOT_IN_USE","Watches","",""
"http://www.next.co.uk/style/st749447/275956#275956","Style533752","Accurist Navy Blue Solar120 watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st749433/218276#218276","Style533405","Accurist Silver Signature Watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st894773/A48139#A48139","Style705681","Accurist Mens Signature Black Leather Watch","Accurist","NOT_IN_USE","Watches","",""
"http://www.next.co.uk/style/st749446/705366#705366","Style533825","Accurist Burgundy Red Contemporary Watch","Accurist","NOT_IN_USE","Watches","100% Stainless steel.",""
"http://www.next.co.uk/style/st068973/A93049#A93049","Style797872","Active People Teal Cosi Cloud Womens Gilet","Active People","NOT_IN_USE","Gilets","100% Recycled polyester.",""
"http://www.next.co.uk/style/st068968/U27310#U27310","Style797897","Active People White Womens OrthoLite Chunky Trainers","Active People","NOT_IN_USE","Trainers","Main - 50% Recycled polyester, 50% PU. Lining - 100% Suede.",""
"http://www.next.co.uk/style/st068985/A93048#A93048","Style797877","Active People Black Womens Cosi Cloud Long Jacket","Active People","NOT_IN_USE","Jackets","100% Recycled polyester.",""
